date,course,root,traffic,startpoint,endpoint
20221003,영동선,여주JC -> 이천IC,87176,여주JC,이천IC
20221003,대구외곽순환선,연경IC -> 파군재IC,12627,연경IC,파군재IC
20221003,호남선A,연무IC -> 남논산하IC,18018,연무IC,남논산하IC
20221003,호남선A,연무IC -> 서논산IC,34611,연무IC,서논산IC
20221003,중부내륙선,연풍IC -> 괴산IC,34245,연풍IC,괴산IC
20221003,중부내륙선,연풍IC -> 문경새재IC,26885,연풍IC,문경새재IC
20221003,중부선-대전통영선A,연화산IC -> 고성IC,10613,연화산IC,고성IC
20221003,중부선-대전통영선A,연화산IC -> 진주JC,15988,연화산IC,진주JC
20221003,서해안선,영광IC -> 고창JC,16486,영광IC,고창JC
20221003,서해안선,영광IC -> 불갑산IC,7062,영광IC,불갑산IC
20221003,당진상주선,영덕IC -> 동청송영양IC,8356,영덕IC,동청송영양IC
20221003,경부선,영동IC -> 청성JC,18501,영동IC,청성JC
20221003,경부선,영동IC -> 황간IC,14025,영동IC,황간IC
20221003,중부내륙선,영산IC -> 남지IC,26342,영산IC,남지IC
20221003,중부내륙선,영산IC -> 창녕IC,29914,영산IC,창녕IC
20221003,중앙선,영주IC -> 예천IC,17727,영주IC,예천IC
20221003,중앙선,영주IC -> 풍기IC,10703,영주IC,풍기IC
20221003,경부선,영천IC -> 경산IC,25307,영천IC,경산IC
20221003,경부선,영천IC -> 북안JC,18329,영천IC,북안JC
20221003,상주영천선,영천JC -> 동영천IC,17305,영천JC,동영천IC
20221003,상주영천선,영천JC -> 북안IC,13832,영천JC,북안IC
20221003,당진상주선,예산수덕사IC -> 고덕IC,14944,예산수덕사IC,고덕IC
20221003,당진상주선,예산수덕사IC -> 신양IC,14276,예산수덕사IC,신양IC
20221003,중앙선,예천IC -> 서안동IC,18012,예천IC,서안동IC
20221003,중앙선,예천IC -> 영주IC,13390,예천IC,영주IC
20221003,경부선,오산IC -> 동탄JC,92740,오산IC,동탄JC
20221003,전주-광양선,오수IC -> 북남원IC,11873,오수IC,북남원IC
20221003,전주-광양선,오수IC -> 임실IC,23930,오수IC,임실IC
20221003,중부선-대전통영선A,오창IC -> 서청주IC,32398,오창IC,서청주IC
20221003,중부선-대전통영선A,오창IC -> 오창JC,36789,오창IC,오창JC
20221003,옥산오창선,오창JC -> 동오창JC,2193,오창JC,동오창JC
20221003,중부선-대전통영선A,오창JC -> 오창IC,33910,오창JC,오창IC
20221003,중부선-대전통영선A,오창JC -> 증평IC,38877,오창JC,증평IC
20221003,동해선,옥계IC -> 남강릉IC,17089,옥계IC,남강릉IC
20221003,동해선,옥계IC -> 망상IC,13746,옥계IC,망상IC
20221003,남해선A,옥곡IC -> 동광양IC,18924,옥곡IC,동광양IC
20221003,남해선A,옥곡IC -> 진월IC,21703,옥곡IC,진월IC
20221003,호남선B,옥과IC -> 곡성IC,18173,옥과IC,곡성IC
20221003,호남선B,옥과IC -> 대덕JC,23878,옥과IC,대덕JC
20221003,경부선,옥산IC -> 옥산JC,52273,옥산IC,옥산JC
20221003,경부선,옥산IC -> 청주IC,39833,옥산IC,청주IC
20221003,경부선,옥산JC -> 목천IC,54263,옥산JC,목천IC
20221003,옥산오창선,옥산JC -> 서오창JC,4286,옥산JC,서오창JC
20221003,경부선,옥산JC -> 옥산IC,40660,옥산JC,옥산IC
20221003,경부선,옥천IC -> 금강IC,15643,옥천IC,금강IC
20221003,경부선,옥천IC -> 비룡JC,26529,옥천IC,비룡JC
20221003,광주대구선,옥포JC -> 고령JC,21470,옥포JC,고령JC
20221003,중부내륙선지선A,옥포JC -> 달성JC,23423,옥포JC,달성JC
20221003,중부내륙선지선A,옥포JC -> 화원옥포IC,48827,옥포JC,화원옥포IC
20221003,부산울산선,온양IC -> 장안IC,23961,온양IC,장안IC
20221003,부산울산선,온양IC -> 청량IC,25438,온양IC,청량IC
20221003,새만금포항선지선,완주IC -> 완주JC,18458,완주IC,완주JC
20221003,새만금포항선지선,완주IC -> 익산JC,28847,완주IC,익산JC
20221003,전주-광양선,완주JC -> 동전주IC,11793,완주JC,동전주IC
20221003,새만금포항선지선,완주JC -> 소양IC,7285,완주JC,소양IC
20221003,새만금포항선지선,완주JC -> 완주IC,30986,완주JC,완주IC
20221003,경부선,왜관IC -> 남구미IC,53673,왜관IC,남구미IC
20221003,경부선,왜관IC -> 칠곡물류IC,52547,왜관IC,칠곡물류IC
20221003,영동선,용인IC -> 서용인JC,78111,용인IC,서용인JC
20221003,영동선,용인IC -> 양지IC,55201,용인IC,양지IC
20221003,울산선,울산IC -> 울산JC,22259,울산IC,울산JC
20221003,부산울산선,울산JC -> 문수IC,20275,울산JC,문수IC
20221003,동해선,울산JC -> 범서IC,12853,울산JC,범서IC
20221003,울산선,울산JC -> 언양JC,25130,울산JC,언양JC
20221003,울산선,울산JC -> 울산IC,25485,울산JC,울산IC
20221003,부산울산선,울주JC -> 문수IC,22642,울주JC,문수IC
20221003,함양울산선,울주JC -> 울주서JC,8408,울주JC,울주서JC
20221003,부산울산선,울주JC -> 청량IC,21911,울주JC,청량IC
20221003,함양울산선,울주동JC -> 울주JC,9551,울주동JC,울주JC
20221003,함양울산선,울주서JC -> 서울주JC2IC,8419,울주서JC,서울주JC2IC
20221003,영동선,원주IC -> 새말IC,16030,원주IC,새말IC
20221003,영동선,원주IC -> 원주JC,38776,원주IC,원주JC
20221003,영동선,원주JC -> 만종JC,25026,원주JC,만종JC
20221003,제2영동선,원주JC -> 서원주JC,13750,원주JC,서원주JC
20221003,영동선,원주JC -> 원주IC,17190,원주JC,원주IC
20221003,제2영동선,원주JC -> 원주JC,21098,원주JC,원주JC
20221003,당진상주선,유구IC -> 마곡사JC,15380,유구IC,마곡사JC
20221003,당진상주선,유구IC -> 신양IC,17599,유구IC,신양IC
20221003,호남선지선,유성IC -> 서대전JC,31097,유성IC,서대전JC
20221003,호남선지선,유성IC -> 유성JC,42791,유성IC,유성JC
20221003,당진상주선,유성JC -> 남세종IC,30762,유성JC,남세종IC
20221003,호남선지선,유성JC -> 북대전IC,41131,유성JC,북대전IC
20221003,호남선지선,유성JC -> 유성IC,37682,유성JC,유성IC
20221003,중부내륙선지선C,유천IC -> 유천JC,6034,유천IC,유천JC
20221003,중부내륙선지선A,유천JC -> 남대구JC,59736,유천JC,남대구JC
20221003,중부내륙선지선C,유천JC -> 유천IC,6733,유천JC,유천IC
20221003,중부내륙선지선A,유천JC -> 화원옥포IC,50151,유천JC,화원옥포IC
20221003,대구외곽순환선,율암IC -> 상매JC,9180,율암IC,상매JC
20221003,평택-음성선,음성IC -> 금왕꽃동네IC,27806,음성IC,금왕꽃동네IC
20221003,평택-음성선,음성IC -> 서충주IC,13214,음성IC,서충주IC
20221003,중앙선,의성IC -> 군위IC,29216,의성IC,군위IC
20221003,중앙선,의성IC -> 안동JC,19326,의성IC,안동JC
20221003,영동선,이천IC -> 여주JC,56015,이천IC,여주JC
20221003,영동선,이천IC -> 호법JC,89085,이천IC,호법JC
20221003,호남선A,익산IC -> 논산JC,62643,익산IC,논산JC
20221003,호남선A,익산IC -> 익산JC,38982,익산IC,익산JC
20221003,호남선A,익산JC -> 삼례IC,26428,익산JC,삼례IC
20221003,새만금포항선지선,익산JC -> 완주IC,16003,익산JC,완주IC
20221003,호남선A,익산JC -> 익산IC,59605,익산JC,익산IC
20221003,서울춘천선,인제IC -> 내촌IC,30722,인제IC,내촌IC
20221003,서울춘천선,인제IC -> 서양양IC,11559,인제IC,서양양IC
20221003,중부선-대전통영선A,일죽IC -> 남이천IC,33970,일죽IC,남이천IC
20221003,중부선-대전통영선A,일죽IC -> 삼성IC,25736,일죽IC,삼성IC
20221003,새만금포항선,임고IC -> 북영천IC,23292,임고IC,북영천IC
20221003,전주-광양선,임실IC -> 상관IC,24234,임실IC,상관IC
20221003,전주-광양선,임실IC -> 오수IC,14147,임실IC,오수IC
20221003,호남선A,장성IC -> 광주TG,26459,장성IC,광주TG
20221003,호남선A,장성IC -> 장성JC,26778,장성IC,장성JC
20221003,호남선A,장성JC -> 백양사IC,23450,장성JC,백양사IC
20221003,고창-담양선,장성JC -> 북광주IC,8673,장성JC,북광주IC
20221003,호남선A,장성JC -> 장성IC,26974,장성JC,장성IC
20221003,고창-담양선,장성JC -> 장성물류IC,13943,장성JC,장성물류IC
20221003,고창-담양선,장성물류IC -> 남고창IC,14174,장성물류IC,남고창IC
20221003,고창-담양선,장성물류IC -> 장성JC,15829,장성물류IC,장성JC
20221003,새만금포항선,장수IC -> 장수JC,9769,장수IC,장수JC
20221003,새만금포항선,장수IC -> 진안IC,8859,장수IC,진안IC
20221003,중부선-대전통영선A,장수JC -> 덕유산IC,18446,장수JC,덕유산IC
20221003,중부선-대전통영선A,장수JC -> 서상IC,16691,장수JC,서상IC
20221003,새만금포항선,장수JC -> 장수IC,8866,장수JC,장수IC
20221003,부산울산선,장안IC -> 기장일광IC,24861,장안IC,기장일광IC
20221003,부산울산선,장안IC -> 온양IC,26400,장안IC,온양IC
20221003,평택시흥선,장안본선IC -> 서평택JC,26238,장안본선IC,서평택JC
20221003,남해제2지선,장유IC -> 가락JC,28787,장유IC,가락JC
20221003,남해제2지선,장유IC -> 냉정JC,29704,장유IC,냉정JC
20221003,남해선A,장지IC -> 군북IC,43256,장지IC,군북IC
20221003,남해선A,장지IC -> 함안IC,56640,장지IC,함안IC
20221003,남해선A,장흥IC -> 강진무위사IC,5985,장흥IC,강진무위사IC
20221003,남해선A,장흥IC -> 보성IC,6980,장흥IC,보성IC
20221003,호남선A,전주IC -> 삼례IC,33258,전주IC,삼례IC
20221003,호남선A,전주IC -> 서전주IC,21010,전주IC,서전주IC
20221003,중부내륙선,점촌함창IC -> 문경새재IC,37409,점촌함창IC,문경새재IC
20221003,중부내륙선,점촌함창IC -> 북상주IC,27449,점촌함창IC,북상주IC
20221003,수도권제2순환선,정남IC -> 봉담(가)IC,48461,정남IC,봉담(가)IC
20221003,수도권제2순환선,정남IC -> 서오산JC,39223,정남IC,서오산JC
20221003,호남선A,정안IC -> 남풍세IC,41488,정안IC,남풍세IC
20221003,호남선A,정안IC -> 북공주JC,31954,정안IC,북공주JC
20221003,호남선A,정읍IC -> 내장산IC,19524,정읍IC,내장산IC
20221003,호남선A,정읍IC -> 태인IC,25152,정읍IC,태인IC
20221003,중앙선,제천IC -> 신림IC,20404,제천IC,신림IC
20221003,중앙선,제천IC -> 제천JC,11224,제천IC,제천JC
20221003,중앙선,제천JC -> 남제천IC,17168,제천JC,남제천IC
20221003,평택-음성선,제천JC -> 동충주IC,19481,제천JC,동충주IC
20221003,중앙선,제천JC -> 제천IC,9550,제천JC,제천IC
20221003,평택시흥선,조암IC -> 마도JC,35634,조암IC,마도JC
20221003,평택시흥선,조암IC -> 장안본선IC,26931,조암IC,장안본선IC
20221003,서울춘천선(조양),조양IC -> 조양JC,627,조양IC,조양JC
20221003,서울춘천선,조양JC -> 동산IC,35681,조양JC,동산IC
20221003,서울춘천선(조양),조양JC -> 조양IC,690,조양JC,조양IC
20221003,서울춘천선,조양JC -> 춘천JC,16113,조양JC,춘천JC
20221003,호남선B,주암송광사IC -> 석곡IC,17581,주암송광사IC,석곡IC
20221003,호남선B,주암송광사IC -> 승주IC,17122,주암송광사IC,승주IC
20221003,서해안선,줄포IC -> 부안IC,22651,줄포IC,부안IC
20221003,서해안선,줄포IC -> 선운산IC,16387,줄포IC,선운산IC
20221003,수도권제2순환선,중리IC -> 동탄IC,12173,중리IC,동탄IC
20221003,수도권제2순환선,중리IC -> 동탄JC,14147,중리IC,동탄JC
20221003,중부내륙선,중앙탑IC -> 노은JC,35724,중앙탑IC,노은JC
20221003,중부내륙선,중앙탑IC -> 충주IC,27334,중앙탑IC,충주IC
20221003,중부선-대전통영선A,증평IC -> 오창JC,36103,증평IC,오창JC
20221003,중부선-대전통영선A,증평IC -> 진천IC,38698,증평IC,진천IC
20221003,중부선-대전통영선A,지곡IC -> 서상IC,23684,지곡IC,서상IC
20221003,중부선-대전통영선A,지곡IC -> 함양JC,16838,지곡IC,함양JC
20221003,광주대구선,지리산IC -> 동남원IC,9016,지리산IC,동남원IC
20221003,광주대구선,지리산IC -> 서함양IC,8907,지리산IC,서함양IC
20221003,남해선A,지수IC -> 군북IC,47811,지수IC,군북IC
20221003,남해선A,지수IC -> 진성IC,37289,지수IC,진성IC
20221003,남해선A,진교IC -> 곤양IC,28744,진교IC,곤양IC
20221003,남해선A,진교IC -> 하동IC,21961,진교IC,하동IC
20221003,남해선A,진례IC -> 진례JC,47571,진례IC,진례JC
20221003,남해선A,진례IC -> 진영JC,40287,진례IC,진영JC
20221003,부산신항제2배후선,진례JC -> 남진례IC,7069,진례JC,남진례IC
20221003,남해선A,진례JC -> 냉정JC,43603,진례JC,냉정JC
20221003,남해선A,진례JC -> 진례IC,43009,진례JC,진례IC
20221003,영동선,진부IC -> 대관령IC,13235,진부IC,대관령IC
20221003,영동선,진부IC -> 속사IC,28577,진부IC,속사IC
20221003,남해선A,진성IC -> 문산IC,36318,진성IC,문산IC
20221003,남해선A,진성IC -> 지수IC,48072,진성IC,지수IC
20221003,새만금포항선,진안IC -> 소양IC,9138,진안IC,소양IC
20221003,새만금포항선,진안IC -> 장수IC,9294,진안IC,장수IC
20221003,부산외곽순환선,진영IC -> 진영휴게소JC,21482,진영IC,진영휴게소JC
20221003,부산외곽순환선,진영IC -> 한림IC,24348,진영IC,한림IC
20221003,남해선A,진영JC -> 동창원IC,61037,진영JC,동창원IC
20221003,남해선A,진영JC -> 진례IC,45454,진영JC,진례IC
20221003,부산외곽순환선,진영JC -> 진영휴게소JC,22919,진영JC,진영휴게소JC
20221003,부산외곽순환선,진영휴게소IC -> 진영휴게소JC,13,진영휴게소IC,진영휴게소JC
20221003,부산외곽순환선,진영휴게소JC -> 진영IC,22932,진영휴게소JC,진영IC
20221003,부산외곽순환선,진영휴게소JC -> 진영JC,21467,진영휴게소JC,진영JC
20221003,부산외곽순환선,진영휴게소JC -> 진영휴게소IC,15,진영휴게소JC,진영휴게소IC
20221003,남해선A,진월IC -> 옥곡IC,21263,진월IC,옥곡IC
20221003,남해선A,진월IC -> 하동IC,21522,진월IC,하동IC
20221003,남해선A,진주IC -> 문산IC,45512,진주IC,문산IC
20221003,남해선A,진주IC -> 진주JC,38687,진주IC,진주JC
20221003,남해선A,진주JC -> 사천IC,35930,진주JC,사천IC
20221003,중부선-대전통영선A,진주JC -> 서진주IC,24899,진주JC,서진주IC
20221003,중부선-대전통영선A,진주JC -> 연화산IC,10518,진주JC,연화산IC
20221003,남해선A,진주JC -> 진주IC,48386,진주JC,진주IC
20221003,중부선-대전통영선A,진천IC -> 대소JC,36503,진천IC,대소JC
20221003,중부선-대전통영선A,진천IC -> 증평IC,35341,진천IC,증평IC
20221003,부산신항제2배후선,진해IC -> 대청IC,11834,진해IC,대청IC
20221003,부산신항제2배후선,진해IC -> 진해본선IC,1734,진해IC,진해본선IC
20221003,부산신항제2배후선,진해본선IC -> 진해IC,1906,진해본선IC,진해IC
20221003,중부내륙선,창녕IC -> 영산IC,27081,창녕IC,영산IC
20221003,중부내륙선,창녕IC -> 현풍IC,30136,창녕IC,현풍IC
20221003,남해선A,창원JC -> 동창원IC,64764,창원JC,동창원IC
20221003,남해제1지선,창원JC -> 마산IC,17961,창원JC,마산IC
20221003,남해선A,창원JC -> 북창원IC,39694,창원JC,북창원IC
20221003,호남선B,창평IC -> 고서JC,18017,창평IC,고서JC
20221003,호남선B,창평IC -> 대덕JC,14819,창평IC,대덕JC
20221003,경부선,천안IC -> 북천안IC,97949,천안IC,북천안IC
20221003,경부선,천안IC -> 천안JC,68201,천안IC,천안JC
20221003,호남선A,천안JC -> 남천안IC,30598,천안JC,남천안IC
20221003,경부선,천안JC -> 목천IC,44843,천안JC,목천IC
20221003,경부선,천안JC -> 천안IC,89768,천안JC,천안IC
20221003,대구-부산선,청도IC -> 밀양JC,27986,청도IC,밀양JC
20221003,대구-부산선,청도IC -> 수성IC,28915,청도IC,수성IC
20221003,부산울산선,청량IC -> 온양IC,23921,청량IC,온양IC
20221003,부산울산선,청량IC -> 울주JC,23278,청량IC,울주JC
20221003,평택-음성선,청북IC -> 서평택JC,42067,청북IC,서평택JC
20221003,평택-음성선,청북IC -> 평택JC,39032,청북IC,평택JC
20221003,경부선,청성JC -> 금강휴게소IC,18501,청성JC,금강휴게소IC
20221003,경부선,청성JC -> 영동IC,14976,청성JC,영동IC
20221003,당진상주선,청송IC -> 동안동IC,11638,청송IC,동안동IC
20221003,당진상주선,청송IC -> 동청송영양IC,5103,청송IC,동청송영양IC
20221003,서천공주선,청양IC -> 부여IC,9757,청양IC,부여IC
20221003,서천공주선,청양IC -> 서공주IC,22118,청양IC,서공주IC
20221003,수도권제2순환선,청요동IC -> 남봉담IC,11102,청요동IC,남봉담IC
20221003,수도권제2순환선,청요서IC -> 남비봉팔탄IC,9027,청요서IC,남비봉팔탄IC
20221003,경부선,청주IC -> 남이JC,35719,청주IC,남이JC
20221003,경부선,청주IC -> 옥산IC,53228,청주IC,옥산IC
20221003,경부선,청주JC -> 남이JC,91664,청주JC,남이JC
20221003,경부선,청주JC -> 남청주IC,56404,청주JC,남청주IC
20221003,당진상주선,청주JC -> 문의청남대IC,18212,청주JC,문의청남대IC
20221003,새만금포항선,청통와촌IC -> 도동JC,24176,청통와촌IC,도동JC
20221003,새만금포항선,청통와촌IC -> 화산JC,17651,청통와촌IC,화산JC
20221003,제2영동선,초월IC -> 경기광주JC,16244,초월IC,경기광주JC
20221003,제2영동선,초월IC -> 동곤지암IC,24155,초월IC,동곤지암IC
20221003,중부선-대전통영선A,추부IC -> 금산IC,13845,추부IC,금산IC
20221003,중부선-대전통영선A,추부IC -> 남대전IC,28704,추부IC,남대전IC
20221003,경부선,추풍령IC -> 김천IC,14576,추풍령IC,김천IC
20221003,경부선,추풍령IC -> 황간IC,17355,추풍령IC,황간IC
20221003,남해선A,축동IC -> 곤양IC,24966,축동IC,곤양IC
20221003,남해선A,축동IC -> 사천IC,30831,축동IC,사천IC
20221003,서해안선,춘장대IC -> 무창포IC,22302,춘장대IC,무창포IC
20221003,서해안선,춘장대IC -> 서천IC,16034,춘장대IC,서천IC
20221003,중앙선,춘천IC -> 춘천JC,16876,춘천IC,춘천JC
20221003,서울춘천선,춘천JC -> 동홍천IC,13827,춘천JC,동홍천IC
20221003,서울춘천선,춘천JC -> 조양JC,35054,춘천JC,조양JC
20221003,중앙선,춘천JC -> 춘천IC,16342,춘천JC,춘천IC
20221003,중앙선,춘천JC -> 홍천IC,13438,춘천JC,홍천IC
20221003,중부내륙선,충주IC -> 괴산IC,25645,충주IC,괴산IC
20221003,중부내륙선,충주IC -> 중앙탑IC,35337,충주IC,중앙탑IC
20221003,중부내륙선,충주JC -> 감곡IC,44017,충주JC,감곡IC
20221003,평택-음성선,충주JC -> 북충주2JC,11328,충주JC,북충주2JC
20221003,중부내륙선,충주JC -> 북충주JC,30489,충주JC,북충주JC
20221003,평택-음성선,충주JC -> 서충주IC,20266,충주JC,서충주IC
20221003,중앙선,칠곡IC -> 금호JC,28072,칠곡IC,금호JC
20221003,중앙선,칠곡IC -> 동명동호JC,21556,칠곡IC,동명동호JC
20221003,경부선,칠곡JC -> 금호JC,53096,칠곡JC,금호JC
20221003,대구외곽순환선,칠곡JC -> 남칠곡IC,5393,칠곡JC,남칠곡IC
20221003,대구외곽순환선,칠곡JC -> 북다사IC,9793,칠곡JC,북다사IC
20221003,경부선,칠곡JC -> 칠곡물류IC,64872,칠곡JC,칠곡물류IC
20221003,경부선,칠곡물류IC -> 왜관IC,62250,칠곡물류IC,왜관IC
20221003,경부선,칠곡물류IC -> 칠곡JC,54638,칠곡물류IC,칠곡JC
20221003,중부내륙선,칠서IC -> 남지IC,30464,칠서IC,남지IC
20221003,중부내륙선,칠서IC -> 칠원JC,30392,칠서IC,칠원JC
20221003,중부내륙선,칠원IC -> 칠원JC,12065,칠원IC,칠원JC
20221003,남해선A,칠원JC -> 북창원IC,36635,칠원JC,북창원IC
20221003,남해선A,칠원JC -> 산인JC,29787,칠원JC,산인JC
20221003,중부내륙선,칠원JC -> 칠서IC,33882,칠원JC,칠서IC
20221003,중부내륙선,칠원JC -> 칠원IC,14272,칠원JC,칠원IC
20221003,호남선A,탄천IC -> 남공주IC,35166,탄천IC,남공주IC
20221003,호남선A,탄천IC -> 서논산IC,22063,탄천IC,서논산IC
20221003,호남선A,태인IC -> 금산사IC,26651,태인IC,금산사IC
20221003,호남선A,태인IC -> 정읍IC,20430,태인IC,정읍IC
20221003,경부선,통도사IC -> 서울주JC,40411,통도사IC,서울주JC
20221003,경부선,통도사IC -> 통도사휴게소IC,44898,통도사IC,통도사휴게소IC
20221003,경부선,통도사휴게소IC -> 양산IC,47961,통도사휴게소IC,양산IC
20221003,경부선,통도사휴게소IC -> 통도사IC,40945,통도사휴게소IC,통도사IC
20221003,중부선-대전통영선A,통영IC -> 북통영IC,16726,통영IC,북통영IC
20221003,대구외곽순환선,파군재IC -> 둔산IC,12899,파군재IC,둔산IC
20221003,대구외곽순환선,파군재IC -> 연경IC,12209,파군재IC,연경IC
20221003,중부선-대전통영선A,판암IC -> 비룡JC,34182,판암IC,비룡JC
20221003,중부선-대전통영선A,판암IC -> 산내JC,22638,판암IC,산내JC
20221003,영동선(서해안),팔곡JC -> 둔대JC,5642,팔곡JC,둔대JC
20221003,서해안선,팔곡JC -> 매송IC,47654,팔곡JC,매송IC
20221003,서해안선,팔곡JC -> 안산JC,50914,팔곡JC,안산JC
20221003,새만금포항선,팔공산IC -> 도동JC,12620,팔공산IC,도동JC
20221003,수도권제2순환선,팔탄JC -> 남비봉팔탄IC,12124,팔탄JC,남비봉팔탄IC
20221003,서해안선,팔탄JC -> 발안IC,45367,팔탄JC,발안IC
20221003,서해안선,팔탄JC -> 비봉IC,53799,팔탄JC,비봉IC
20221003,수도권제2순환선,팔탄JC -> 화성IC,7361,팔탄JC,화성IC
20221003,영동선,평창IC -> 면온IC,27082,평창IC,면온IC
20221003,영동선,평창IC -> 속사IC,13885,평창IC,속사IC
20221003,평택-음성지선,평택IC -> 평택JC,19873,평택IC,평택JC
20221003,평택-음성선,평택JC -> 청북IC,45115,평택JC,청북IC
20221003,평택-음성지선,평택JC -> 평택IC,20133,평택JC,평택IC
20221003,평택-음성선,평택JC -> 평택고덕IC,25153,평택JC,평택고덕IC
20221003,평택-음성선,평택고덕IC -> 송탄IC,20271,평택고덕IC,송탄IC
20221003,평택-음성선,평택고덕IC -> 평택JC,31496,평택고덕IC,평택JC
20221003,수도권제2순환선,포곡IC -> 도척IC,3640,포곡IC,도척IC
20221003,수도권제2순환선,포곡IC -> 서용인서IC,12929,포곡IC,서용인서IC
20221003,새만금포항선,포항IC -> 서포항IC,22043,포항IC,서포항IC
20221003,중앙선,풍기IC -> 단양IC,17150,풍기IC,단양IC
20221003,중앙선,풍기IC -> 영주IC,13094,풍기IC,영주IC
20221003,호남선A,풍세상IC -> 남천안IC,36539,풍세상IC,남천안IC
20221003,남해선A,하동IC -> 진교IC,24979,하동IC,진교IC
20221003,남해선A,하동IC -> 진월IC,21204,하동IC,진월IC
20221003,동해선,하조대IC -> 남양양IC,10430,하조대IC,남양양IC
20221003,동해선,하조대IC -> 양양JC,12786,하조대IC,양양JC
20221003,부산외곽순환선,한림IC -> 광재IC,26175,한림IC,광재IC
20221003,부산외곽순환선,한림IC -> 진영IC,22648,한림IC,진영IC
20221003,남해선A,함안IC -> 산인2JC,57752,함안IC,산인2JC
20221003,남해선A,함안IC -> 장지IC,44467,함안IC,장지IC
20221003,광주대구선,함양IC -> 서함양IC,8128,함양IC,서함양IC
20221003,광주대구선,함양IC -> 함양JC,11652,함양IC,함양JC
20221003,광주대구선,함양JC -> 거창IC,10362,함양JC,거창IC
20221003,중부선-대전통영선A,함양JC -> 생초IC,16890,함양JC,생초IC
20221003,중부선-대전통영선A,함양JC -> 지곡IC,23680,함양JC,지곡IC
20221003,광주대구선,함양JC -> 함양IC,9789,함양JC,함양IC
20221003,서해안선,함평IC -> 불갑산IC,13980,함평IC,불갑산IC
20221003,서해안선,함평IC -> 함평JC,7692,함평IC,함평JC
20221003,무안광주선,함평JC -> 동함평IC,18100,함평JC,동함평IC
20221003,서해안선,함평JC -> 무안IC,19460,함평JC,무안IC
20221003,무안광주선,함평JC -> 북무안IC,4746,함평JC,북무안IC
20221003,서해안선,함평JC -> 함평IC,14237,함평JC,함평IC
20221003,서해안선,해미IC -> 서산IC,33756,해미IC,서산IC
20221003,서해안선,해미IC -> 홍성IC,16871,해미IC,홍성IC
20221003,부산울산선,해운대IC -> 해운대송정IC,26410,해운대IC,해운대송정IC
20221003,부산울산선,해운대송정IC -> 기장일광IC,31898,해운대송정IC,기장일광IC
20221003,부산울산선,해운대송정IC -> 해운대IC,24340,해운대송정IC,해운대IC
20221003,광주대구선,해인사IC -> 가조IC,14219,해인사IC,가조IC
20221003,광주대구선,해인사IC -> 고령IC,19684,해인사IC,고령IC
20221003,서해안선,행담도IC -> 서평택IC,64810,행담도IC,서평택IC
20221003,서해안선,행담도IC -> 송악IC,43111,행담도IC,송악IC
20221003,평택화성선,향남IC -> 서오산JC,46645,향남IC,서오산JC
20221003,평택화성선,향남IC -> 양감IC,32101,향남IC,양감IC
20221003,중부내륙선,현풍IC -> 창녕IC,27052,현풍IC,창녕IC
20221003,중부내륙선,현풍IC -> 현풍JC,36897,현풍IC,현풍JC
20221003,중부내륙선,현풍JC -> 고령JC,18035,현풍JC,고령JC
20221003,중부내륙선지선A,현풍JC -> 북현풍JC,18862,현풍JC,북현풍JC
20221003,중부내륙선,현풍JC -> 현풍IC,33759,현풍JC,현풍IC
20221003,중부선-대전통영선A,호법JC -> 남이천IC,34079,호법JC,남이천IC
20221003,영동선,호법JC -> 덕평휴게소IC,60007,호법JC,덕평휴게소IC
20221003,중부선-대전통영선A,호법JC -> 마장JC,53739,호법JC,마장JC
20221003,영동선,호법JC -> 이천IC,61185,호법JC,이천IC
20221003,서해안선,홍성IC -> 광천IC,15445,홍성IC,광천IC
20221003,서해안선,홍성IC -> 해미IC,33390,홍성IC,해미IC
20221003,중앙선,홍천IC -> 춘천JC,12112,홍천IC,춘천JC
20221003,중앙선,홍천IC -> 횡성IC,15170,홍천IC,횡성IC
20221003,서울춘천선,화도IC -> 남양주IC,49279,화도IC,남양주IC
20221003,서울춘천선,화도IC -> 서종IC,26735,화도IC,서종IC
20221003,새만금포항선,화산JC -> 북영천JC,17651,화산JC,북영천JC
20221003,새만금포항선,화산JC -> 청통와촌IC,21126,화산JC,청통와촌IC
20221003,상주영천선A,화산입구JC -> 신녕JC,5775,화산입구JC,신녕JC
20221003,상주영천선A,화산출구JC -> 북영천JC,4110,화산출구JC,북영천JC
20221003,당진상주선,화서IC -> 구병산IC,31543,화서IC,구병산IC
20221003,당진상주선,화서IC -> 남상주IC,18837,화서IC,남상주IC
20221003,수도권제2순환선,화성IC -> 마도IC,6226,화성IC,마도IC
20221003,수도권제2순환선,화성IC -> 팔탄JC,9984,화성IC,팔탄JC
20221003,수도권제2순환선,화성JC -> 남봉담IC,8030,화성JC,남봉담IC
20221003,수도권제2순환선,화성JC -> 봉담IC,47516,화성JC,봉담IC
20221003,중부내륙선지선A,화원옥포IC -> 옥포JC,44893,화원옥포IC,옥포JC
20221003,중부내륙선지선A,화원옥포IC -> 유천JC,53702,화원옥포IC,유천JC
20221003,경부선,활천IC -> 경주IC,28880,활천IC,경주IC
20221003,경부선,활천IC -> 언양JC,30964,활천IC,언양JC
20221003,경부선,황간IC -> 영동IC,17308,황간IC,영동IC
20221003,경부선,황간IC -> 추풍령IC,14632,황간IC,추풍령IC
