latitude,longitude,address
36.41741,128.169138,경상북도 상주시 복룡2길 23
36.4175307,128.2027859,경상북도 상주시 외답6길 6
36.4177555,128.1615573,경상북도 상주시 서성3길 40
36.4179559,128.154494,경상북도 상주시 문무2길 42-15
36.4179611,128.1539004,경상북도 상주시 문무2길 48
36.4179679,128.1526805,경상북도 상주시 문무1길 40-9
36.4180207,128.1529512,경상북도 상주시 문무1길 40-17
36.4182635,128.1935393,경상북도 상주시 영남 제일로 1339
36.4183408,127.3043871,대전광역시 유성구 안산동 10
36.4184082,127.3225268,대전광역시 유성구 북유성대로488번길 160  
36.419008,127.3980014,"대전광역시 유성구 배울2로 133  201동~203동,205동~209동"
36.4203848,126.662361,충청남도 보령시 청라면 장현리 760-9 
36.4204848,127.3990348,"대전광역시 유성구 용산2로 30  101동~103동,105동~110동"
36.4206504,127.3750909,대전광역시 유성구 덕진동 453 
36.4211879,127.4065264,대전광역시 유성구 테크노 9로 35
36.4213571,128.1708612,경상북도 상주시 복룡1길 64-22
36.4214548,129.42647,경상북도 영덕군 영덕읍 창포리 산 42
36.4219744,128.1344376,경상북도 상주시 연원2길 45-12
36.4223024,128.1660721,경상북도 상주시 냉림2길 111
36.4237367,126.3600967,충청남도 태안군 고남면 큰장돌길 283-53
36.4246861,128.7685202,경상북도 의성군 점곡면 서변리 119
36.4254905,127.4183241,대전광역시 대덕구 상서동 373-21
36.425584,127.3749857,대전광역시 유성구 대덕대로 989번길 111
36.4263699,126.7908109,충청남도 청양군 청양읍 구봉로 1096-66
36.426791,127.4185547,대전광역시 대덕구 산업단지로 27  236-1
36.4283216,128.1727046,경상북도 상주시 계산동 189-6
36.4283496,127.4215108,대전광역시 대덕구 신탄진로556
36.429026,128.157775,경상북도 상주시 북천로 63
36.4300173,127.3877818,대전광역시 유성구 테크노1로 12-22 지하1층
36.4300173,127.3877818,대전광역시 유성구 테크노1로 12-22 지하2층
36.4307707,126.5834657,충청남도 보령시 청소면 장곡리 1175
36.4310873,128.4616504,경상북도 의성군 안사면 안신로645
36.4315666,126.843808,충청남도 청양군 대치면 칠갑산로 668-103
36.4318997,128.1621406,경상북도 상주시 계산동 474-1
36.4342173,127.3862649,대전광역시 유성구 송강동 36-8
36.4343427,127.2092121,충청남도 공주시 반포면 창벽로 714
36.4344915,129.3850064,경상북도 영덕군 영덕읍 화수리 산24-3
36.4345156,127.1240184,충청남도 공주시 금학동 106
36.4355515,129.0295693,경상북도 청송군 파천면 안파로1244 
36.4358198,127.3860042,대전광역시 유성구 송강동 16-1
36.4369498,129.0551461,경상북도 청송군 청송읍 군청로25
36.4373892,129.050994,경상북도 청송군 청송읍 중앙로184 
36.4383932,127.2205936,세종특별자치시 장군면 정자말길 6
36.4388842,127.2180975,세종특별자치시 장군면 정자말길 15-8
36.4418391,126.3557716,충청남도 태안군 안면읍 중신로 536
36.4418566,126.7784632,충청남도 청양군 청양읍 군량리 533
36.4440294,127.922702,경상북도 상주시 화서면 터골길 51-25 
36.4440534,127.9228407,경상북도 상주시 화서면 터골길 51-25
36.4445623,127.9211949,경상북도 상주시 화서면 상용리 396-9
36.4448217,127.4265265,대전광역시 대덕구 석봉로 38번길 55 대덕구보건소
36.4451815,127.5790834,충청북도 보은군 회남면 거교리 251
36.4455096,127.4156173,대전광역시 대덕구 목상동 산6-2
36.447002,127.869009,충청북도 보은군 마로면 적암리 182-7
36.4477312,127.869015,충청북도 보은군 마로면 적암길 56-18 
36.4480223,127.1198967,충청남도 공주시 봉황동 304-6 
36.4510119,127.1486464,충청남도 공주시 납다리길 10
36.4537185,128.1677634,경상북도 상주시 발산로 71
36.455321,127.1086609,충청남도 공주시 웅진절골3길 38
36.4559537,128.8944734,경상북도 안동시 길안면 천지리 545-1
36.4568307,129.0120128,경상북도 청송군 파천면 중평병부길 203-92
36.4628193,127.2096644,세종특별자치시 장군면 대학길 300
36.463051,129.037813,경상북도 청송군 파천면 청송로5544
36.4676165,126.5242676,충청남도 보령시 천북면 홍보로 337
36.4721246,127.135494,충청남도 공주시 신관동 639-3
36.4749573,127.1462981,충청남도 공주시 신관동 4
36.4752488,127.08907,충청남도 공주시 우성면 질마고개길 21
36.4753103,128.6595894,경상북도 안동시 일직면 운산리 97-4
36.4754122,127.1271527,충청남도 공주시 치미마을길 4
36.4779044,127.7232279,충청북도 보은군 보은읍 죽전제방길 22-19
36.4784429,127.1511772,충청남도 공주시 금흥동 628
36.4787183,126.5273123,충청남도 보령시 천북면 홍보로462
36.4792923,127.6989979,충청북도 보은군 수한면 후평리 238
36.4798647,127.8693602,충청북도 보은군 속리산면 삼가구병길 180-10
36.4805394,127.9328728,경상북도 상주시 화남면 문장로758
36.48125,127.2623967,세종특별자치시 나성남로 7-7 BRT환승센터 B주차장 B1 
36.4813104,129.4094617,경상북도 영덕군 축산면 고곡리 산92-1
36.481357,127.0461821,충청남도 공주시 사곡면 통천포길 263
36.4847403,127.2522353,세종특별자치시 새롬동 341-72
36.4895774,127.7126905,충청북도 보은군 보은읍 향교1길 11-3
36.4909032,127.7300428,충청북도 보은군 보은읍 성주리 288-6
36.4911677,127.1021479,충청남도 공주시 월미농공단지길 55
36.4916095,127.1494733,충청남도 공주시 의당면 연수원길 116
36.4922485,127.1473702,충청남도 공주시 의당면 연수원길 115-21
36.4923025,127.1001077,충청남도 공주시 우성면 내산목천길 52-15
36.4957819,127.2435873,세종특별자치시 다정동 산 29
36.4968653,127.1669043,충청남도 공주시 의당면 당진영덕고속도로 72 
36.4968743,127.1648665,충청남도 공주시 송선동 320-16
36.4984188,127.1663781,충청남도 공주시 의당면 청룡리 65-12
36.498579,127.1650465,충청남도 공주시 의당면 당진영덕고속도로 71 
36.498579,127.1650465,충청남도 공주시 의당면 당진영덕고속도로 71
36.4994855,127.1414281,충청남도 공주시 의당면 청룡리 661-1
36.5003241,127.2691494,"세종특별자치시 어진동 621, 입구 우측"
36.5007223,127.2472604,세종특별자치시 도움1로 105 가재마을5단지
36.5010871,126.62479,충청남도 홍성군 광천읍 광천로299번길 26-6
36.5011442,127.270067,세종특별자치시 다솜 3로 66
36.5021681,127.025401,충청남도 공주시 사곡면 호계리 309
36.5070132,127.2625787,세종특별자치시 한누리대로486
36.5097161,127.4158926,충청북도 청주시 서원구 현도면 현도공단로 177
36.517587,126.3452411,충청남도 태안군 안면읍 응지마을길 20-7
36.5177795,127.4963058,충청북도 청주시 상당구 문의면 미천리 228-54
36.5184418,127.2279628,세종특별자치시 고운마을4길 16
36.5194666,126.786513,충청남도 청양군 비봉면 충절로1994
36.5232689,128.6901481,경상북도 안동시 남후면 무릉리 363-1
36.5234485,129.0397782,경상북도 청송군 진보면 청송로6359
36.5236324,127.2331008,세종특별자치시 밝은뜰로 15
36.5260849,128.7697875,경상북도 안동시 남선면 구미리 126-1
36.5283629,127.0570922,충청남도 공주시 사곡면 연수단지길 182
36.529871,129.0365236,경상북도 청송군 진보면 이촌1길23-1
36.5300606,127.5038366,충청북도 청주시 상당구 문의면 미천고은로 68
36.5302196,126.3325469,충청남도 태안군 안면읍 밧개길 165-15
36.5312035,126.3324337,충청남도 태안군 안면읍 밧개길 165-5
36.5321204,127.4945,충청북도 청주시 상당구 문의면 남계길 22-55
36.5328528,128.7966764,경상북도 안동시 남선면 샘들윗길 58
36.5365645,128.867551,경상북도 안동시 임하면 천전리 1084-6
36.538946,126.4715425,충청남도 홍성군 서부면 남당리 859-2
36.5407743,127.3367395,세종특별자치시 연동면 응암리 916
36.542811,126.799638,충청남도 예산군 광시면 대리 230
36.5438177,127.3307492,세종특별자치시 연동면 내판리 713
36.543927,127.3352834,세종특별자치시 연동면 응암1길 10
36.5443614,126.4750599,충청남도 홍성군 서부면 남당항로264번길 25
36.5484503,129.05344,경상북도 청송군 진보면 양정길 217
36.550025,126.7741496,충청남도 예산군 광시면 광시리 77-3
36.5500661,128.7588257,경상북도 안동시 보현로 12
36.5519844,127.7327956,충청북도 보은군 산외면 구티리 50-1
36.5523142,126.9505631,충청남도 공주시 유구읍 석남리 388-2
36.552825,126.9504,"충청남도 공주시 유구읍 중앙1길 87-1, 1층"
36.5532153,126.9534581,충청남도 공주시 유구읍 중앙2길 92-1
36.5536275,127.4603486,충청북도 청주시 서원구 남이면 문동길 147
36.5537404,128.6547235,경상북도 안동시 풍산읍 계평리
36.5537404,128.6547235,경상북도 안동시 풍산읍 계평리 
36.5549242,128.7630915,경상북도 안동시 길주길 101-12
36.5550323,128.6448293,경상북도 안동시 풍산읍 풍산태사로 1913-54
36.5561001,128.5065808,경상북도 안동시 풍천면 갈전리 555
36.5565139,128.7608712,경상북도 안동시 길주길 39
36.5568377,128.558498,경상북도 안동시 남후면 아곡길 971
36.5581682,128.6919399,경상북도 안동시 옥서4길 53-25
36.5592046,126.9453173,충청남도 공주시 유구읍 유구외곽로126
36.5602954,128.70457,경상북도 안동시 경북대로 340  101동~105동
36.560451,128.6965504,경상북도 안동시 옥서1길 25 
36.5610604,129.1273744,경상북도 영양군 석보면 원리리 산 7-6
36.5622812,128.6935899,경상북도 안동시 옥서1길 70
36.5624445,128.6917666,경상북도 안동시 옥서1길 90
36.562537,128.6996276,경상북도 안동시 복주2길 39  상가
36.5628649,128.2993112,경상북도 예천군 풍양면 삼강리 149
36.5633084,128.1946535,경상북도 상주시 함창읍 오동리 854
36.5661356,128.7211246,경상북도 안동시 광석2길 29-15
36.5662288,127.5683542,충청북도 청주시 상당구 가덕면 수곡1길 23-62
36.567849,128.7736692,경상북도 안동시 관광단지로316
36.5684375,126.3271649,충청남도 태안군 안면읍 방죽길 118
36.5688565,128.9177598,경상북도 안동시 임동면 중평리 840
36.568864,128.7776413,경상북도 안동시 성곡동 1560
36.568977,128.6944777,경상북도 안동시 송하1길 99  101동~106동
36.5699625,128.1793627,경상북도 상주시 함창읍 구향리 207
36.5710718,126.3163622,충청남도 태안군 안면읍 창기리 1304-6
36.5712289,126.3330212,충청남도 태안군 안면읍 방죽길 39
36.5713401,128.5029595,경상북도 안동시 풍천면 천년숲서로 15
36.5714707,127.4018645,충청북도 청주시 서원구 남이면 갈원팔봉1길 100-10
36.5719383,128.50751,경상북도 안동시 풍천면 천년숲동로 10-13
36.5721649,128.1833282,경상북도 상주시 함창읍 구향4길 15
36.5721649,128.1833282,경상북도 상주시 함창읍 구향4길 15 
36.5733669,128.5016685,경상북도 안동시 풍천면 천년숲서로 43-16
36.5741323,128.6766375,경상북도 안동시 송현동 713
36.5755752,128.4971474,경상북도 안동시 풍천면 풍요3길 34
36.5756759,128.4948802,경상북도 안동시 풍천면 검무로 10-15
36.5757425,128.4951859,경상북도 안동시 풍천면 검무로 10-17
36.5759477,128.5056462,경상북도 안동시 풍천면 도청대로 455
36.5759702,128.4933912,경상북도 안동시 풍천면 검무로 4-8
36.5774467,128.4669033,경상북도 예천군 호명면 행복1길 5
36.5777695,128.1644838,경상북도 상주시 함창읍 새잼이길 21-19
36.5779123,128.5000676,경상북도 안동시 풍천면 검무로 77
36.5780325,126.8462974,충청남도 예산군 신양면 용왕동길 13-88
36.5782147,128.4971905,경상북도 안동시 풍천면 검무로 41
36.5790282,128.1914301,경상북도 상주시 함창로581번지 
36.579122,128.5132107,경상북도 안동시 풍천면 갈전리 1161
36.5791537,128.7658887,경상북도 안동시 성곡동 781
36.5798825,128.5720094,경상북도 안동시 풍산읍 안교리 122-4
36.5799612,128.2359731,경상북도 문경시 영순면 의곡리 101-1
36.5822148,128.1840773,경상북도 문경시 당교6길 25
36.5843533,126.6567581,충청남도 홍성군 홍성읍 충서로1216번길 6-6
36.5845832,126.3157394,충청남도 태안군 안면읍 백사장1길 129-3
36.5855795,127.3175474,충청북도 청주시 흥덕구 오송읍 서평길 16
36.5862423,128.1869187,경상북도 문경시 모전동 220
36.586574,127.5793323,충청북도 청주시 상당구 가덕면 한계리 11
36.5872078,127.510325,충청북도 청주시 상당구 남일면 효촌송정1길 22-12
36.5880179,128.6139124,경상북도 안동시 풍산읍 유통단지길 156
36.5885422,128.6140285,경상북도 안동시 풍산읍 유통단지길 164
36.5887023,126.6049626,충청남도 홍성군 구항면 구항길57번길 2
36.5888008,128.6100761,경상북도 안동시 풍산읍 유통단지길 99
36.5890452,128.6358153,경상북도 안동시 풍산읍 수곡토일길 12
36.5890672,128.1864454,경상북도 문경시 모전동 30-2
36.5895104,128.6552673,경상북도 안동시 서후면 교리 488-8
36.5896129,128.6338669,경상북도 안동시 풍산읍 금당길 8
36.5897383,128.742274,경상북도 안동시 상아동 266-2
36.5899885,128.1964986,경상북도 문경시 중앙로50
36.5899885,128.1964986,"경상북도 문경시 중앙로 50 문경시의회,문경시청소년문화의집"
36.5904712,128.6496761,경상북도 안동시 학가산온천길42
36.5906691,128.6311966,경상북도 안동시 풍산읍 노리 215-3
36.5927551,127.4830789,충청북도 청주시 서원구 가장로355번길 126
36.5930399,126.6655066,충청남도 홍성군 홍성읍 남장리 94-1
36.5937777,127.4747831,충청북도 청주시 서원구 남이면 양촌4길 5
36.5942023,127.4055126,충청북도 청주시 서원구 남이면 구암길 98
36.5947413,128.7158834,경상북도 안동시 덕고개길 57
36.5959256,128.7821247,경상북도 안동시 와룡면 동악골길 145
36.5983001,127.469618,충청북도 청주시 서원구 남이면 2순환로 1717
36.5983571,128.2029287,경상북도 문경시 중앙10길 10
36.5984171,128.1888456,경상북도 문경시 여중1길 30
36.5989663,127.4760281,충청북도 청주시 서원구 궁뜰로38번길 109-15
36.5995434,127.2277862,세종특별자치시 연서면 용암리 208-5
36.6002609,127.5011717,충청북도 청주시 상당구 단재로 317길
36.6003354,126.6684529,충청남도 홍성군 홍성읍 충절로1032번길 62
36.600484,127.9009023,경상북도 상주시 화북면 입석1길 2
36.6019163,126.3212738,충청남도 태안군 남면 안면대로 1722-67
36.604172,127.491764,충청북도 청주시 서원구 용평로94번길 35
36.6044419,126.6642651,충청남도 홍성군 홍성읍 대교리 410-2
36.6048633,128.7026071,경상북도 안동시 서후면 이송천한터길 45-53
36.6063272,128.2761351,경상북도 예천군 용궁면 읍부리 188-7
36.6071772,126.4160284,충청남도 서산시 부석면 간월도1길 89
36.607364,126.3190971,충청남도 태안군 남면 안면대로 1711-55
36.6077406,129.0814398,경상북도 영양군 입암면 영양로883-5 
36.6082197,126.2908492,충청남도 태안군 남면 마검포길 313-42
36.6084551,128.2083006,경상북도 문경시 중앙로280
36.6084853,127.4382122,충청북도 청주시 서원구 대림로421번가길 45
36.6087609,129.4137815,경상북도 영덕군 병곡면 병곡리 360번지
36.6088224,127.4338087,충청북도 청주시 흥덕구 서부로1168번길 31-21
36.6094808,126.2908274,충청남도 태안군 남면 마검포길 313-30
36.6101355,126.290617,충청남도 태안군 남면 마검포길 313-18
36.6121072,126.3149147,충청남도 태안군 남면 당암리 529-1
36.6130071,127.4499378,충청북도 청주시 서원구 성화동 936
36.6140031,126.7178523,충청남도 홍성군 금마면 충서로2036번길 82
36.6146008,127.4324054,충청북도 청주시 흥덕구 홍골로 82
36.614949,127.4400479,충청북도 청주시 흥덕구 2순환로1375번길 20
36.6153596,127.2846349,세종특별자치시 조치원읍 신안리 542
36.6173683,127.4719878,충청북도 청주시 서원구 수곡로61
36.617513,127.4286178,충청북도 청주시 흥덕구 가경동 2270
36.6175831,127.4310887,충청북도 청주시 흥덕구 가경동 2220
36.6181519,126.847217,충청남도 예산군 신양면 서계양리 736
36.6198635,127.3299186,충청북도 청주시 흥덕구 오송읍 오송리 5-2
36.6204425,127.3549857,충청북도 청주시 흥덕구 강내면 월탄탑연길 110-10
36.6210146,126.3531734,충청남도 태안군 남면 한바위길 38
36.6214533,127.3575306,"충청북도 청주시 태성탑연로 433, 보건지소 앞"
36.6216845,126.355198,충청남도 태안군 남면 당암리 1-64
36.6217795,127.3711699,충청북도 청주시 흥덕구 강내면 월곡길 23-13
36.6218057,127.8906251,경상북도 상주시 화북면 입석3길 39-3
36.6219129,127.7010051,충청북도 청주시 상당구 미원면 운암계원로 347
36.6223124,129.3121351,경상북도 영덕군 창수면 삼계길 81
36.6224918,126.3446734,충청남도 태안군 남면 천수만로 365-67
36.6225948,127.6043317,충청북도 청주시 상당구 낭성면 이목리 34-6
36.62315,126.3742277,충청남도 서산시 부석면 천수만로 658-47
36.6240783,127.4040882,충청북도 청주시 흥덕구 휴암동 338
36.6240978,127.4408012,충청북도 청주시 흥덕구 가경동 1514
36.6242899,126.8394907,충청남도 예산군 대흥면 탄방리 136
36.6249713,127.4321714,충청북도 청주시 흥덕구 가경동 1449
36.626074,128.3577655,경상북도 예천군 유천면 연천리 62-3
36.6261738,126.7353022,충청남도 홍성군 금마면 가산리 488
36.6262186,127.471473,충청북도 청주시 서원구 쌍샘로107번길 12
36.6272255,127.4228599,충청북도 청주시 흥덕구 가로수로1131번길 12
36.6274196,127.4886308,충청북도 청주시 상당구 청남로2189번길 26-1
36.6274344,127.6688301,충청북도 청주시 상당구 미원면 수목원길 51
36.627756,127.4217506,충청북도 청주시 흥덕구 가로수로1131번길 11
36.6286552,127.4160778,충청북도 청주시 흥덕구 주봉로 32
36.6289667,127.5039763,충청북도 청주시 상당구 중고개로 337번길 23
36.6293477,127.4383047,충청북도 청주시 흥덕구 풍산로89번길 31
36.6295138,126.3783232,충청남도 서산시 부석면 천수만로 655-73
36.6297928,127.4216382,충청북도 청주시 흥덕구 가로수로1131번길 101
36.6320512,127.5090723,충청북도 청주시 상당구 수영로 328  201동~210동
36.6321119,127.435135,충청북도 청주시 흥덕구 가경동 764
36.6321262,127.4332606,충청북도 청주시 흥덕구 가경동 762
36.6329264,127.3306697,충청북도 청주시 흥덕구 오송읍 연제리 664-5
36.6334779,127.5077575,"충청북도 청주시 상당구 수영로 327, 1층"
36.6346284,127.3244928,충청북도 청주시 흥덕구 오송읍 연제리 679
36.6346291,128.4683905,경상북도 예천군 예천읍 양궁장길 38
36.6347029,127.4883069,충청북도 청주시 상당구 북문로1가 171-3
36.6355081,127.5119797,충청북도 청주시 상당구 용담동 467
36.6372932,127.438987,"충청북도 청주시 흥덕구 죽천로146번길 6  101동~102동,104동~105동"
36.6385903,127.3319297,충청북도 청주시 오송생명2로 187번지
36.6402026,127.4730326,충청북도 청주시 서원구 흥덕로48
36.6404493,127.4596253,충청북도 청주시 흥덕구 직지대로620번길70
36.6444137,127.5507804,충청북도 청주시 상당구 월오동 4
36.6449421,128.4263098,경상북도 예천군 예천읍 지내길 6-48
36.6468895,126.8933806,충청남도 예산군 대술면 화천며말길 50
36.6472711,126.6806853,충청남도 홍성군 홍북면 홍예로 213
36.6473499,126.67166,"충청남도 홍성군 홍북읍 청사로 15  101동~111동,상가동"
36.6474949,127.1167021,충청남도 공주시 정안면 방자들길 81-50
36.6481019,129.1544778,경상북도 영양군 영양읍 고월길 23
36.6507585,126.6751305,충청남도 홍성군 홍북면 신대로 54
36.6512427,126.6900384,충청남도 홍성군 홍북읍 홍북로 453번길 50
36.6522773,128.0592526,경상북도 문경시 가은읍 왕능리 515-7
36.6525529,126.671419,충청남도 홍성군 홍북면 신대로 34 
36.6537959,126.6723698,충청남도 홍성군 홍북면 신대로 33 
36.6541746,128.4493059,경상북도 예천군 예천읍 시장로 45 
36.6557363,127.3695725,충청북도 청주시 흥덕구 옥산면 오송가락로 718  301동~306동
36.6564784,128.4630005,경상북도 예천군 예천읍 동본리 434-1
36.6565586,128.2605508,경상북도 문경시 산북면 강동로 12
36.6570493,127.4667949,충청북도 청주시 흥덕구 사운로359번길 13
36.6574822,126.892273,충청남도 예산군 대술면 화천리 873-1
36.6576472,128.452976,경상북도 예천군 예천읍 노상리 125-1
36.6588084,129.1110252,경상북도 영양군 영양읍 중앙로55
36.659249,126.672908,"충청남도 홍성군 홍북읍 충남대로 21, 입구 좌측 끝"
36.6597572,129.1169625,경상북도 영양군 영양읍 군민회관길46
36.660363,126.67359,충청남도 예산군 삽교읍 도청대로 600
36.6610826,126.6762264,충청남도 예산군 삽교읍 청사로 201
36.6618988,128.8834769,경상북도 안동시 예안면 오리실길 14
36.6627594,126.6225527,충청남도 예산군 덕산면 수덕사안길 79
36.6630161,126.6706575,충청남도 예산군 삽교읍 목리 894-1
36.6635796,129.111544,경상북도 영양군 영양읍 옥골3길 11-4
36.6643857,126.6752343,충청남도 예산군 삽교읍 예학로65
36.6651593,128.5269858,경상북도 예천군 보문면 오암리 584-1
36.6654954,127.3190186,충청북도 청주시 흥덕구 옥산면 동림2길 149
36.6667174,129.1123839,경상북도 영양군 영양읍 군청길37
36.6671468,126.533973,충청남도 서산시 고북면 고북1로294
36.6680533,127.4547586,충청북도 청주시 흥덕구 송화로184번길 7
36.668568,126.6882722,충청남도 예산군 삽교읍 예학1길 25
36.6708339,128.126755,경상북도 문경시 마성면 신현리 231-8
36.6709051,127.9619789,경상북도 문경시 가은읍 용추길 31-35
36.6711253,128.1257511,경상북도 문경시 마성면 신현리 233-1
36.6723915,126.6854078,충청남도 예산군 삽교읍 예목로 171
36.6726535,126.2897516,충청남도 태안군 남면 신장리 360
36.6737653,127.4948114,충청북도 청주시 청원구 율량로 77 주중동 대원칸타빌 2차 아파트
36.6754795,126.8487418,충청남도 예산군 예산읍 대회리 221-3
36.6758344,127.3911316,충청북도 청주시 흥덕구 옥산면 가락리 981
36.6764782,127.447091,충청북도 청주시 흥덕구 원평동 590-14
36.678099,126.8620926,충청남도 예산군 예산읍 향천리 253-7
36.6784216,126.1372962,충청남도 태안군 근흥면 신진도리 528
36.6785365,126.13834,충청남도 태안군 근흥면 신진도길 4
36.6787164,126.8462406,충청남도 예산군 예산읍 예산로 176번길 15
36.6808995,126.8447382,"충청남도 예산군 예산읍 군청로 22, 지하주차장 정면"
36.6821114,126.8450001,충청남도 예산군 예산읍 군청로3길 16
36.682222,126.658026,충청남도 예산군 덕산면 시량부흥길 75-16
36.682788,127.6025282,충청북도 청주시 상당구 미원면 대신2길 31
36.6836861,126.8296847,충청남도 예산군 예산읍 주교리 243-2
36.6845943,127.4786984,충청북도 청주시 청원구 오동동 339-1
36.6852997,126.8486232,충청남도 예산군 예산읍 예산리 60-5
36.6855868,126.7396417,충청남도 예산군 삽교읍 신가꽃산서길 115
36.6864561,126.7790556,충청남도 예산군 오가면 좌방리 19-16
36.6866743,126.6714429,충청남도 예산군 삽교읍 수암산로 203
36.6886468,126.8434888,충청남도 예산군 예산읍 금오대로 151길
36.6890349,127.7482888,충청북도 괴산군 청천면 금평로 191
36.6902596,126.8346625,충청남도 예산군 예산읍 산성리
36.6920068,126.6529055,충청남도 예산군 덕산면 사동리 286
36.693388,128.0176642,경상북도 문경시 가은읍 원북길 279-5
36.6956329,126.8321004,충청남도 예산군 예산읍 벚꽃로 155번길 50
36.6958959,127.408133,충청북도 청주시 흥덕구 옥산면 과학산업1로 82-7
36.6980018,127.4182025,충청북도 청주시 흥덕구 옥산면 과학산업3로 29
36.6983267,127.4088864,충청북도 청주시 흥덕구 옥산면 과학산업4로 79-44 
36.6996018,128.5141955,경상북도 예천군 감천면 복골길 150
36.7000399,126.6659323,충청남도 예산군 덕산면 신평리 362-8
36.7035468,128.8281565,경상북도 안동시 도산면 동부리 36
36.7054285,126.8855943,충청남도 예산군 예산읍 수철길 470-8
36.7055855,127.423187,충청북도 청주시 청원구 오창읍 오창중앙로 65  601동~617동
36.7068213,127.4349763,충청북도 청주시 청원구 오창읍 각리1길 26
36.707893,126.511038,충청남도 서산시 해미면 기지1길 27
36.7091472,126.8740966,충청남도 예산군 예산읍 수철길 307
36.7092507,127.4284841,충청북도 청주시 청원구 오창읍 각리 638-1
36.7125477,127.6062733,충청북도 청주시 청원구 내수읍 미원초정로 1253-6
36.7135554,126.2280759,충청남도 태안군 근흥면 용신리 453-2
36.7138912,126.5447115,충청남도 서산시 해미면 읍내리 353
36.7139249,127.4150219,충청북도 청주시 청원구 오창읍 구룡5길 9
36.7147579,127.4254299,충청북도 청주시 청원구 오창읍 양청리 753
36.7150083,126.3933628,충청남도 서산시 부석면 취평리 364-2
36.7154253,128.161807,경상북도 문경시 마성면 문경골프장길 240 
36.7164458,127.3486533,충청북도 청주시 흥덕구 옥산면 장남리 285-4
36.7172798,126.5326915,충청남도 서산시 해미면 전천길 11
36.7178281,126.8463021,충청남도 예산군 예산읍 수철길 10
36.7180962,127.6076313,충청북도 청주시 청원구 내수읍 초정길 106
36.720662,126.4124313,충청남도 서산시 인지면 무학재1길 99
36.7210889,129.3437852,"경상북도 울진군 온정면 소태리 1453, 온정종합터미널 뒤"
36.7219941,127.4959787,충청북도 청주시 청원구 내수읍 오창대로 980
36.7224019,126.3387338,충청남도 태안군 태안읍 기업도시6길 43
36.722478,127.5881722,충청북도 청주시 청원구 내수읍 우산길 37
36.7227532,126.8379369,충청남도 예산군 예산읍 창신로 53
36.7227703,128.4991876,경상북도 예천군 감천면 관현리 126-3
36.7228862,128.4988865,경상북도 예천군 감천면 온천길 27
36.7236141,126.8390141,충청남도 예산군 예산읍 신례원리 611-151
36.7236648,127.4545863,충청북도 청주시 청원구 오창읍 송대상평길 93-43
36.7239017,127.5349418,"충청북도 청주시 청원구 내수읍 마산3길 49, 후문 앞"
36.7239064,126.8382347,충청남도 예산군 예산읍 창신로 51-7
36.7252343,127.4404779,충청북도 청주시 청원구 오창읍 주성리 312
36.7269723,127.4629606,충청북도 청주시 청원구 오창읍 가곡길 46
36.728272,129.3378503,경상북도 울진군 온정면 백암온천로1185
36.728304,127.4309068,충청북도 청주시 청원구 오창읍 양청3길 60
36.7286071,127.0919443,충청남도 천안시 동남구 풍세면 휴양림길 105-2
36.7300165,127.0979554,충청남도 천안시 동남구 풍세산단4로81
36.7302402,128.1099744,경상북도 문경시 문경읍 온천2길 16-6
36.7304662,128.1104922,경상북도 문경시 문경읍 온천2길 16-8
36.7304696,128.1109769,경상북도 문경시 문경읍 온천2길 5
36.7305827,127.4643432,충청북도 청주시 청원구 오창읍 괴정길 18-9
36.7306694,127.2630121,충청남도 천안시 동남구 성남면 대화리 산8-12
36.7327642,126.3048624,충청남도 태안군 태안읍 송암리 770-2
36.7353732,127.8523778,충청북도 괴산군 칠성면 칠성로10길 535
36.7368782,128.1583134,경상북도 문경시 문경읍 활공장길 106
36.7389899,126.4890082,충청남도 서산시 장동돌금길 31-43
36.7418677,128.0820826,경상북도 문경시 문경읍 진안리 350-5
36.7423231,127.4544831,충청북도 청주시 청원구 오창읍 두릉유리로1137-1
36.7425906,128.773711,경상북도 안동시 녹전면 신평리 716
36.7451257,126.7021257,충청남도 예산군 고덕면 대천리 711
36.7454348,126.2983109,충청남도 태안군 태안읍 남문리 90
36.7460685,126.1836256,충청남도 태안군 소원면 법산길 160-20
36.747798,127.1916525,충청남도 천안시 동남구 목천읍 진주골길 54
36.7515135,126.3168659,충청남도 태안군 태안읍 평천리 1488
36.7527324,126.3246905,충청남도 태안군 태안읍 평천리 500-4
36.7548764,127.0193121,충청남도 아산시 장존동 29-16
36.7569652,127.1706432,충청남도 천안시 동남구 목천읍 천안대로 85
36.7573284,126.8775678,충청남도 아산시 도고면 신언리 64-3
36.7582367,126.2962938,충청남도 태안군 태안읍 남문리 300-102
36.7591631,128.0768959,경상북도 문경시 문경읍 상초리 517-2
36.7594771,127.298477,충청남도 천안시 동남구 병천리 211-1
36.7594912,127.1777367,충청남도 천안시 동남구 목천읍 삼성5길 42
36.7602858,126.4837043,충청남도 서산시 한성지3로 24
36.761221,127.1767713,충청남도 천안시 동남구 목천읍 삼성5길 41 
36.761221,127.1767713,충청남도 천안시 동남구 목천읍 삼성5길 41
36.7613649,126.8787538,충청남도 아산시 도고면 도고면로147번길 13-5 
36.7623514,126.1973661,충청남도 태안군 소원면 신덕리 272
36.7627226,127.2657808,충청남도 천안시 동남구 병천면 5산단로 420
